track,hf,when,lat,lon,p_centre,p_env,depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_dist_km
42,0,2020-10-22 12,47.0,181.5,977.9,1008.8,30.9,510.0,2.75,6.384,49.2,81.5,43.1,67.3,147.0
57,0,2020-10-22 18,50.5,181.0,976.7,1010.6,33.9,680.0,1.96,5.807,48.2,70.2,40.2,56.6,475.0
58,0,2020-10-22 18,53.0,217.25,1010.2,1027.0,16.8,510.0,0.95,3.303,28.6,38.6,32.6,46.9,129.0
57,0,2020-10-23 00,49.75,183.5,976.8,1009.8,33.0,660.0,2.06,5.766,47.8,70.5,37.6,50.9,208.0
58,0,2020-10-23 00,52.75,222.25,1009.9,1028.4,18.6,490.0,0.85,3.759,31.4,44.1,31.4,43.9,90.0
57,0,2020-10-23 06,50.5,186.25,978.7,1009.6,30.9,670.0,2.04,5.381,45.3,65.1,35.8,49.8,209.0
58,0,2020-10-23 06,51.75,227.0,1008.8,1029.4,20.6,470.0,0.66,4.38,35.3,52.1,34.5,44.6,312.0
57,0,2020-10-23 12,52.25,187.75,981.1,1010.8,29.7,710.0,1.86,5.036,43.0,59.4,34.0,47.5,228.0
58,0,2020-10-23 12,51.0,230.25,1007.0,1028.5,21.5,480.0,1.0,4.528,36.5,54.4,30.0,42.9,147.0
57,0,2020-10-23 18,53.75,188.25,983.3,1012.5,29.3,690.0,1.6,4.999,42.0,57.8,30.5,45.8,252.0
59,0,2020-10-23 18,35.5,145.75,994.6,1007.8,13.2,280.0,1.62,4.515,35.0,72.6,48.9,66.2,28.0
58,0,2020-10-23 18,50.0,231.75,1006.9,1028.1,21.2,490.0,1.24,4.349,35.9,53.0,27.7,42.9,248.0
57,0,2020-10-24 00,54.75,188.5,986.4,1013.8,27.4,680.0,1.22,4.696,39.6,53.7,32.7,43.9,497.0
59,0,2020-10-24 00,38.25,150.75,998.2,1010.1,11.8,520.0,1.55,2.371,25.6,35.7,44.3,63.3,35.0
58,0,2020-10-24 00,48.25,234.75,1007.4,1025.0,17.7,530.0,1.06,3.447,31.0,43.1,29.5,43.0,185.0
57,0,2020-10-24 06,55.5,188.75,989.5,1015.4,25.8,660.0,0.98,4.44,37.4,50.3,26.8,37.4,200.0
59,0,2020-10-24 06,41.25,155.5,996.9,1010.6,13.7,500.0,0.95,2.812,28.0,39.8,39.0,56.8,426.0
57,0,2020-10-24 12,56.25,189.0,992.5,1016.5,24.0,640.0,1.0,4.165,35.2,46.7,27.2,37.6,222.0
61,0,2020-10-24 12,47.75,154.5,995.2,1008.1,12.8,660.0,0.96,2.341,23.8,29.5,39.5,57.4,391.0
62,0,2020-10-24 12,37.25,196.5,1005.5,1014.5,9.0,700.0,0.61,1.524,19.2,23.5,28.4,41.0,390.0
61,0,2020-10-24 18,49.5,154.25,992.1,1006.7,14.5,640.0,1.39,2.705,26.2,33.2,38.4,55.0,208.0
57,0,2020-10-24 18,56.75,189.75,996.5,1017.2,20.7,620.0,0.85,3.655,31.3,40.8,27.4,36.4,442.0
62,0,2020-10-24 18,39.25,197.25,1002.3,1014.8,12.5,600.0,0.99,2.304,25.5,34.0,31.3,40.0,477.0
61,0,2020-10-25 00,51.0,153.25,990.2,1007.3,17.1,730.0,1.36,2.921,28.1,35.1,34.5,51.9,175.0
57,0,2020-10-25 00,57.5,191.0,1000.5,1017.4,16.9,580.0,0.73,3.094,26.9,34.2,24.4,30.8,489.0
62,0,2020-10-25 00,42.75,198.0,1001.1,1014.9,13.8,540.0,1.02,2.725,27.3,37.5,29.8,42.0,484.0
61,0,2020-10-25 06,52.25,153.5,988.1,1007.5,19.4,670.0,1.81,3.44,31.3,40.6,29.8,47.4,143.0
62,0,2020-10-25 06,45.0,198.75,1000.5,1016.0,15.5,520.0,1.06,3.126,29.5,41.3,31.4,44.8,498.0
61,0,2020-10-25 12,53.25,152.0,988.1,1009.9,21.9,700.0,1.79,3.723,33.4,43.4,28.2,37.7,174.0
62,0,2020-10-25 12,47.75,199.5,999.2,1015.5,16.3,500.0,1.16,3.385,30.3,42.7,33.1,47.3,368.0
63,0,2020-10-25 12,32.75,200.0,1009.4,1015.8,6.4,720.0,0.28,1.064,15.3,18.4,29.2,40.5,461.0
61,0,2020-10-25 18,53.25,150.75,987.7,1010.7,23.0,680.0,1.57,3.906,34.6,45.5,28.6,38.0,452.0
62,0,2020-10-25 18,50.5,200.75,996.3,1015.1,18.8,490.0,1.7,4.005,33.6,48.4,33.2,46.9,364.0
63,0,2020-10-25 18,32.75,201.25,1011.5,1017.7,6.2,710.0,0.26,1.025,14.8,17.7,28.8,36.6,479.0
61,0,2020-10-26 00,53.25,150.25,989.7,1012.1,22.4,640.0,1.44,3.89,34.0,45.3,30.7,44.2,422.0
62,0,2020-10-26 00,54.25,203.5,991.3,1014.4,23.1,580.0,1.59,4.357,36.2,50.1,33.4,44.3,492.0
64,0,2020-10-26 00,44.75,175.25,1006.4,1014.9,8.6,410.0,0.24,2.059,20.2,27.3,28.6,40.4,343.0
63,0,2020-10-26 00,33.0,201.5,1011.5,1017.5,6.1,690.0,0.28,1.014,14.6,17.4,25.8,35.1,447.0
61,0,2020-10-26 06,52.25,149.75,992.6,1011.3,18.7,610.0,1.11,3.374,30.3,39.8,31.4,44.5,401.0
64,0,2020-10-26 06,44.25,178.25,1007.7,1016.6,8.9,390.0,0.29,2.211,21.3,29.6,24.5,32.3,490.0
63,0,2020-10-26 06,36.25,201.75,1013.7,1020.9,7.2,550.0,0.16,1.363,17.1,21.5,27.2,36.5,387.0
61,0,2020-10-26 12,51.25,150.5,998.3,1013.1,14.8,590.0,0.84,2.766,25.9,33.1,30.5,41.4,402.0
65,0,2020-10-26 12,53.75,163.5,1001.1,1012.0,11.0,900.0,0.49,1.752,18.0,20.3,23.4,30.1,497.0
64,0,2020-10-26 12,44.5,180.75,1009.4,1018.1,8.7,360.0,0.36,2.313,21.6,30.8,24.3,33.8,287.0
63,0,2020-10-26 12,37.75,201.75,1013.5,1021.4,7.9,480.0,0.26,1.658,19.1,25.3,26.3,39.2,314.0
66,0,2020-10-26 12,32.0,201.0,1013.7,1019.4,5.7,750.0,0.21,0.924,13.9,16.3,24.8,33.8,393.0
65,0,2020-10-26 18,54.25,164.0,1001.7,1013.6,12.0,850.0,0.52,1.929,19.4,22.2,24.6,31.5,456.0
61,0,2020-10-26 18,50.25,152.0,1001.9,1014.1,12.1,610.0,0.67,2.224,21.9,27.0,26.1,35.4,500.0
64,0,2020-10-26 18,44.75,182.75,1011.1,1019.4,8.3,340.0,0.35,2.37,21.6,31.4,21.9,28.7,260.0
66,0,2020-10-26 18,31.5,201.5,1014.5,1020.3,5.9,640.0,0.36,1.03,15.0,18.4,26.6,39.2,431.0
65,0,2020-10-27 00,54.0,169.25,1002.5,1016.1,13.5,550.0,0.67,2.656,24.1,30.6,25.3,31.5,391.0
61,0,2020-10-27 00,50.0,154.25,1007.1,1016.1,9.0,710.0,0.51,1.544,16.4,18.8,23.6,31.1,283.0
66,0,2020-10-27 00,34.0,202.5,1012.6,1020.5,7.8,580.0,0.42,1.442,18.7,24.1,24.7,34.7,96.0
64,0,2020-10-27 00,45.25,184.25,1012.8,1020.4,7.7,300.0,0.31,2.486,21.7,32.7,22.8,30.2,159.0
67,0,2020-10-27 06,54.75,169.0,1002.7,1017.5,14.8,570.0,0.83,2.831,25.4,32.3,23.7,32.7,318.0
66,0,2020-10-27 06,36.5,202.75,1013.6,1022.3,8.7,510.0,0.23,1.728,20.3,27.1,26.8,33.3,258.0
64,0,2020-10-27 06,45.5,185.5,1014.9,1021.4,6.5,280.0,0.34,2.254,19.8,29.5,20.0,26.3,165.0
67,0,2020-10-27 12,55.25,169.25,1003.4,1019.6,16.2,560.0,0.89,3.082,27.1,35.0,25.0,33.3,288.0
66,0,2020-10-27 12,37.75,202.0,1011.6,1021.1,9.5,440.0,0.43,2.131,22.8,32.5,26.8,42.5,315.0
67,0,2020-10-27 18,55.25,170.0,1003.1,1020.4,17.3,540.0,0.95,3.342,28.7,38.0,26.6,36.6,392.0
68,1,2020-10-27 18,32.75,153.5,1008.5,1017.1,8.6,620.0,0.44,1.515,20.1,26.1,28.5,40.6,355.0
66,0,2020-10-27 18,37.75,202.0,1011.8,1020.9,9.0,480.0,0.43,1.907,21.3,29.1,28.4,41.1,141.0
68,1,2020-10-28 00,36.0,155.75,1003.0,1018.7,15.7,450.0,1.25,3.483,33.8,55.3,35.2,48.5,86.0
67,0,2020-10-28 00,55.25,170.0,1004.9,1021.6,16.7,510.0,0.87,3.342,28.4,38.0,29.3,40.7,446.0
69,0,2020-10-28 00,31.75,204.5,1010.4,1017.2,6.8,650.0,0.65,1.189,16.9,21.1,29.9,39.3,55.0
66,0,2020-10-28 00,37.0,201.0,1010.6,1019.0,8.4,480.0,0.64,1.813,20.7,28.1,29.6,38.2,107.0
68,1,2020-10-28 06,36.25,157.5,996.1,1016.6,20.5,360.0,2.36,5.496,43.1,86.7,52.9,80.6,53.0
67,0,2020-10-28 06,54.5,170.25,1007.0,1021.1,14.1,490.0,0.55,2.899,25.3,33.2,27.0,37.2,477.0
69,0,2020-10-28 06,33.75,204.5,1010.6,1018.9,8.3,680.0,0.39,1.395,18.8,23.4,28.9,39.4,495.0
71,0,2020-10-28 12,40.0,162.5,994.3,1017.5,23.2,490.0,1.28,4.852,42.2,70.4,44.8,68.0,282.0
69,0,2020-10-28 12,33.75,201.75,1008.2,1017.2,9.1,690.0,0.18,1.537,20.4,25.8,30.8,41.1,288.0
67,0,2020-10-28 12,53.75,171.25,1010.3,1020.2,9.9,470.0,0.29,2.098,19.3,24.3,23.6,30.1,473.0
71,0,2020-10-28 18,42.0,166.0,987.4,1015.9,28.5,460.0,2.01,6.266,48.8,87.4,49.0,67.1,100.0
73,0,2020-10-28 18,44.0,209.25,1011.6,1019.7,8.1,350.0,0.43,2.234,21.0,30.0,24.8,34.1,495.0
71,0,2020-10-29 00,44.75,171.0,980.4,1016.0,35.6,500.0,1.86,7.341,54.8,97.3,47.0,67.8,308.0
75,0,2020-10-29 00,30.5,201.5,1005.6,1014.4,8.7,710.0,0.37,1.46,20.8,26.9,28.7,39.0,486.0
73,0,2020-10-29 00,45.75,211.5,1009.4,1019.0,9.6,280.0,0.58,3.256,25.8,42.4,28.2,38.4,80.0
71,0,2020-10-29 06,47.0,174.5,971.9,1014.7,42.8,460.0,2.93,9.445,62.5,120.5,46.3,67.0,99.0
75,0,2020-10-29 06,29.75,202.25,1006.9,1015.3,8.4,780.0,0.23,1.354,20.2,25.5,34.3,42.6,468.0
73,0,2020-10-29 06,47.25,214.25,1007.6,1019.5,12.0,300.0,0.66,3.803,29.1,48.3,28.9,40.8,47.0
71,0,2020-10-29 12,47.75,178.25,968.0,1014.5,46.5,470.0,2.89,10.081,65.5,127.1,48.9,76.6,144.0
73,0,2020-10-29 12,48.5,217.25,1003.1,1019.0,15.9,300.0,0.9,5.103,35.5,63.6,31.5,41.5,59.0
75,0,2020-10-29 12,29.75,202.75,1006.1,1015.0,8.8,780.0,0.31,1.415,21.0,26.6,30.9,43.2,494.0
77,0,2020-10-29 12,44.75,145.25,1009.3,1020.6,11.3,590.0,0.6,2.033,21.4,26.9,29.0,40.8,492.0
71,0,2020-10-29 18,49.0,182.5,969.2,1013.6,44.4,530.0,2.4,8.841,61.8,109.3,47.9,67.3,279.0
73,0,2020-10-29 18,49.25,221.0,999.6,1019.0,19.4,350.0,1.14,5.374,38.4,66.2,39.0,52.7,73.0
75,0,2020-10-29 18,29.5,202.0,1006.1,1015.7,9.6,700.0,0.42,1.599,22.8,30.3,28.1,37.5,473.0
77,0,2020-10-29 18,45.0,145.25,1007.5,1020.4,13.0,530.0,0.73,2.519,25.0,33.3,27.8,40.3,486.0
71,0,2020-10-30 00,50.25,185.5,971.2,1013.8,42.6,580.0,2.11,7.947,58.4,96.5,44.9,64.0,390.0
73,0,2020-10-30 00,50.5,225.5,990.2,1016.5,26.3,330.0,1.18,7.698,48.0,93.1,46.2,63.5,110.0
77,0,2020-10-30 00,45.0,145.25,1006.9,1021.3,14.3,460.0,0.8,3.149,28.8,41.6,29.1,39.6,222.0
71,0,2020-10-30 06,51.0,188.25,971.8,1013.6,41.8,590.0,1.84,7.68,56.9,92.2,41.2,58.0,398.0
73,0,2020-10-30 06,51.5,230.0,987.4,1014.7,27.3,360.0,1.79,7.541,48.4,89.9,45.1,61.9,121.0
78,0,2020-10-30 06,46.5,150.25,1005.4,1019.9,14.4,440.0,0.99,3.264,28.9,42.0,29.1,41.7,83.0
71,0,2020-10-30 12,51.25,189.75,973.4,1013.1,39.7,580.0,1.95,7.402,55.1,88.6,40.2,57.4,429.0
73,0,2020-10-30 12,51.75,236.0,992.9,1014.1,21.2,520.0,2.05,4.268,35.4,50.7,37.5,56.5,327.0
78,0,2020-10-30 12,46.5,149.25,1004.6,1020.5,15.9,390.0,1.17,3.976,32.5,51.2,33.1,47.0,113.0
71,0,2020-10-30 18,50.75,190.75,976.3,1013.5,37.2,570.0,1.77,6.996,52.8,84.3,40.0,56.3,431.0
78,0,2020-10-30 18,45.5,150.5,1004.8,1018.8,14.0,490.0,1.09,2.897,27.3,37.9,32.6,46.0,159.0
71,0,2020-10-31 00,49.5,192.5,980.2,1013.9,33.7,540.0,1.64,6.534,49.9,80.2,38.9,52.6,224.0
81,0,2020-10-31 00,45.5,161.0,1004.0,1019.5,15.5,670.0,0.79,2.624,26.8,34.3,34.9,46.9,129.0
71,0,2020-10-31 06,48.75,194.75,984.4,1014.1,29.7,540.0,1.43,5.757,45.7,71.5,37.8,49.6,427.0
81,0,2020-10-31 06,48.25,160.75,997.4,1018.5,21.1,600.0,0.85,3.795,34.3,47.5,36.5,54.9,453.0
71,0,2020-10-31 12,47.75,196.0,989.5,1014.0,24.4,510.0,1.17,4.914,40.4,62.0,34.0,46.6,454.0
81,0,2020-10-31 12,49.75,160.25,989.7,1018.5,28.8,490.0,1.81,5.976,45.5,73.1,38.5,63.0,235.0
85,0,2020-10-31 12,36.5,209.25,1003.5,1012.1,8.6,700.0,0.54,1.418,18.3,22.2,27.6,39.7,418.0
81,0,2020-10-31 18,49.0,160.5,986.7,1017.2,30.4,480.0,1.9,6.422,47.9,79.4,41.0,57.4,107.0
71,0,2020-10-31 18,46.75,197.25,993.7,1013.1,19.4,500.0,0.89,3.987,34.6,51.1,30.8,42.0,356.0
85,0,2020-10-31 18,39.0,209.75,999.8,1010.7,10.8,620.0,0.79,1.945,22.4,28.8,28.1,45.9,335.0
81,0,2020-11-01 00,47.5,165.0,987.6,1016.7,29.0,570.0,1.33,5.392,44.6,68.2,42.7,65.4,253.0
85,0,2020-11-01 00,41.0,210.25,995.2,1008.3,13.0,680.0,0.88,2.279,25.3,32.4,35.1,50.7,459.0
71,0,2020-11-01 00,45.75,198.5,996.6,1010.6,14.0,500.0,0.72,2.917,27.5,38.0,29.4,38.8,413.0
81,0,2020-11-01 06,47.5,170.0,988.7,1015.2,26.4,640.0,1.1,4.575,40.5,57.9,39.6,56.2,376.0
86,0,2020-11-01 06,46.5,210.75,991.9,1008.5,16.6,610.0,1.42,3.072,29.6,39.5,33.9,49.7,480.0
71,0,2020-11-01 06,44.5,200.25,999.0,1008.1,9.1,580.0,0.75,1.751,18.9,23.3,26.8,35.4,438.0
86,0,2020-11-01 12,47.0,211.75,986.3,1007.4,21.1,630.0,1.03,3.788,35.0,48.3,33.0,46.5,447.0
81,0,2020-11-01 12,47.25,174.0,991.9,1013.8,21.9,700.0,0.86,3.676,34.9,46.7,36.6,54.7,430.0
71,0,2020-11-01 12,43.5,201.25,998.3,1004.5,6.2,570.0,0.72,1.267,14.5,17.2,22.9,30.9,382.0
86,0,2020-11-01 18,50.0,213.75,982.2,1007.6,25.3,600.0,1.34,4.709,40.0,57.4,36.5,52.4,168.0
81,0,2020-11-01 18,47.0,178.0,993.1,1012.3,19.2,710.0,0.66,3.215,31.5,41.0,31.0,45.4,251.0
87,0,2020-11-01 18,40.25,192.0,996.0,1007.8,11.8,420.0,1.05,2.838,27.3,41.0,34.1,45.3,70.0
86,0,2020-11-02 00,53.25,218.25,977.7,1008.9,31.2,640.0,1.8,5.446,44.3,63.4,37.6,58.8,104.0
81,0,2020-11-02 00,46.5,181.5,994.5,1011.3,16.8,750.0,0.54,2.759,28.2,35.5,31.8,43.0,369.0
87,0,2020-11-02 00,39.75,196.25,995.3,1006.6,11.3,480.0,0.97,2.418,25.1,35.3,34.0,46.1,194.0
86,0,2020-11-02 06,57.0,222.5,977.0,1010.2,33.2,530.0,1.91,6.481,47.2,72.1,39.1,71.9,463.0
81,0,2020-11-02 06,46.25,184.0,994.3,1010.8,16.5,740.0,0.54,2.743,28.1,35.4,32.7,43.4,378.0
87,0,2020-11-02 06,39.75,199.75,996.9,1006.7,9.8,510.0,0.94,2.034,22.2,29.7,31.3,42.4,119.0
81,0,2020-11-02 12,45.75,186.25,994.8,1011.1,16.4,720.0,0.42,2.724,27.9,35.5,31.8,42.6,303.0
87,0,2020-11-02 12,40.0,202.75,997.6,1006.8,9.2,580.0,0.85,1.752,20.1,25.4,29.9,40.5,242.0
81,0,2020-11-02 18,44.75,187.75,996.0,1012.2,16.2,740.0,0.29,2.663,27.9,35.3,32.9,43.5,328.0
87,0,2020-11-02 18,40.5,206.25,998.4,1008.2,9.8,530.0,0.9,1.968,21.5,28.3,31.8,42.6,302.0
89,0,2020-11-03 00,46.5,196.0,997.0,1010.1,13.1,670.0,0.48,2.227,23.2,28.7,30.5,42.9,282.0
87,0,2020-11-03 00,41.25,211.25,998.2,1008.6,10.4,470.0,0.85,2.246,23.2,31.8,31.2,43.9,232.0
90,0,2020-11-03 00,48.0,219.5,999.8,1005.5,5.7,410.0,0.67,1.439,14.6,18.1,22.9,30.9,213.0
92,0,2020-11-03 06,53.5,146.75,991.7,1011.2,19.4,950.0,1.07,3.034,29.5,35.2,37.7,56.7,423.0
89,0,2020-11-03 06,46.75,198.25,996.7,1011.3,14.7,610.0,0.83,2.641,26.2,33.8,32.8,45.2,219.0
90,0,2020-11-03 06,49.75,223.25,999.0,1006.0,6.9,370.0,0.94,1.975,18.3,24.1,28.1,36.1,45.0
87,0,2020-11-03 06,42.25,216.0,1000.8,1009.8,8.9,450.0,0.74,2.03,20.9,28.2,27.5,37.4,374.0
92,0,2020-11-03 12,55.5,146.0,985.8,1009.8,24.0,660.0,1.35,4.175,35.6,47.3,36.9,54.3,491.0
89,0,2020-11-03 12,47.0,202.25,995.6,1010.5,14.8,610.0,0.8,2.687,26.5,34.3,36.1,50.4,423.0
90,0,2020-11-03 12,51.25,225.75,996.5,1006.1,9.6,370.0,1.44,2.6,22.4,31.1,27.2,37.1,35.0
87,0,2020-11-03 12,44.25,220.0,1000.2,1008.6,8.4,450.0,0.86,1.935,19.7,25.9,27.0,34.3,218.0
92,0,2020-11-03 18,56.25,144.5,977.3,1005.1,27.8,500.0,1.93,5.875,43.4,65.9,34.7,49.7,390.0
89,0,2020-11-03 18,47.75,207.0,993.8,1009.5,15.7,500.0,1.27,3.263,29.5,41.1,36.1,47.9,475.0
90,0,2020-11-03 18,53.0,229.5,996.6,1007.4,10.8,530.0,1.15,2.131,20.1,24.9,26.1,39.8,33.0
87,0,2020-11-03 18,45.75,224.25,1001.5,1010.0,8.5,400.0,0.65,2.019,19.6,26.3,25.8,33.0,148.0
92,0,2020-11-04 00,56.5,144.0,970.3,1002.0,31.8,410.0,2.41,7.893,50.8,88.3,38.3,51.9,173.0
89,0,2020-11-04 00,48.0,208.75,991.0,1010.3,19.3,480.0,1.45,4.141,34.9,52.0,37.9,56.5,62.0
90,0,2020-11-04 00,55.5,233.75,994.3,1006.8,12.5,360.0,0.46,3.467,27.0,39.3,20.0,52.7,391.0
87,0,2020-11-04 00,47.5,228.25,1002.7,1008.8,6.1,310.0,0.4,1.873,17.2,23.7,24.5,34.7,63.0
97,0,2020-11-04 06,51.5,161.0,980.6,1002.2,21.6,710.0,0.84,3.675,33.7,43.8,44.0,70.6,357.0
89,0,2020-11-04 06,48.5,214.75,988.5,1010.5,22.0,520.0,0.96,4.4,37.2,54.8,41.4,55.8,486.0
98,0,2020-11-04 12,56.0,145.0,970.3,996.4,26.0,390.0,2.14,6.815,45.2,76.7,38.0,52.3,157.0
97,0,2020-11-04 12,54.5,163.75,974.0,999.7,25.7,720.0,1.21,4.362,37.8,50.0,43.5,63.9,386.0
89,0,2020-11-04 12,50.25,216.75,981.6,1010.1,28.5,510.0,2.28,5.892,45.4,71.5,39.7,57.0,490.0
97,0,2020-11-04 18,57.25,165.5,967.3,995.8,28.5,790.0,1.23,4.67,39.9,51.8,39.4,63.7,481.0
98,0,2020-11-04 18,55.5,147.0,970.8,994.5,23.8,420.0,2.11,5.808,41.2,65.8,37.5,52.3,178.0
89,0,2020-11-04 18,52.5,220.5,974.0,1011.2,37.2,550.0,3.17,7.308,53.4,86.0,45.9,71.6,291.0
97,0,2020-11-05 00,57.75,167.0,959.9,992.6,32.7,780.0,1.74,5.418,44.7,59.8,41.8,53.8,397.0
89,0,2020-11-05 00,52.5,222.5,972.6,1012.0,39.4,560.0,3.17,7.664,55.5,90.2,47.9,71.5,98.0
98,0,2020-11-05 00,55.0,149.5,972.9,994.0,21.1,480.0,2.06,4.606,36.0,52.5,37.8,53.6,129.0
98,0,2020-11-05 06,55.0,153.25,974.4,991.7,17.4,550.0,2.1,3.533,30.2,40.2,35.8,51.3,174.0
89,0,2020-11-05 06,54.25,227.75,977.0,1013.6,36.7,590.0,2.05,6.822,51.2,78.4,45.7,70.0,278.0
98,0,2020-11-05 12,55.5,156.5,978.2,992.3,14.2,710.0,1.44,2.53,23.8,28.7,31.9,45.9,489.0
89,0,2020-11-05 12,55.0,228.75,985.2,1015.8,30.6,520.0,2.06,6.212,46.0,70.8,41.5,61.6,290.0
99,0,2020-11-05 12,31.0,199.25,1004.4,1024.2,19.8,380.0,2.42,5.038,43.4,91.3,41.2,58.5,83.0
89,0,2020-11-05 18,56.75,231.5,996.7,1017.9,21.2,450.0,1.59,4.793,36.2,53.5,29.7,52.3,499.0
99,0,2020-11-05 18,32.5,197.25,1001.5,1025.7,24.2,330.0,2.73,6.979,50.2,121.2,54.5,78.8,83.0
100,0,2020-11-05 18,36.0,171.75,1016.1,1023.3,7.2,260.0,0.51,2.648,23.7,42.0,29.7,41.8,73.0
99,0,2020-11-06 00,33.25,193.75,1000.0,1023.1,23.1,310.0,2.85,7.045,49.1,119.9,44.4,72.2,120.0
89,0,2020-11-06 00,56.75,234.75,1004.4,1018.4,14.0,230.0,1.41,5.756,34.1,64.2,20.4,33.1,495.0
100,0,2020-11-06 00,36.75,174.25,1016.5,1023.0,6.5,260.0,0.46,2.382,21.8,37.1,31.4,44.4,403.0
99,0,2020-11-06 06,32.75,191.25,999.1,1021.2,22.1,360.0,2.43,5.887,46.4,101.6,38.8,55.4,94.0
89,0,2020-11-06 06,55.75,235.75,1010.8,1018.5,7.7,150.0,0.53,5.331,28.2,60.2,15.5,25.2,473.0
100,0,2020-11-06 06,37.75,177.0,1015.0,1021.5,6.5,240.0,0.6,2.59,22.4,39.5,34.0,49.2,111.0
99,0,2020-11-06 12,31.75,190.5,998.0,1018.8,20.8,390.0,2.33,5.185,44.3,92.0,34.1,48.2,110.0
100,0,2020-11-06 12,37.75,178.5,1013.7,1019.4,5.7,230.0,0.45,2.533,21.8,38.6,32.6,44.3,52.0
99,0,2020-11-06 18,32.0,191.25,998.7,1017.6,18.9,420.0,2.06,4.429,40.8,78.0,33.0,46.7,76.0
102,0,2020-11-06 18,47.25,149.0,1004.4,1011.1,6.7,280.0,0.41,2.374,20.2,30.2,31.5,40.9,47.0
100,0,2020-11-06 18,35.25,179.0,1011.6,1017.2,5.6,280.0,0.24,2.025,20.2,32.7,32.8,44.1,334.0
99,0,2020-11-07 00,33.75,192.5,999.9,1016.5,16.6,540.0,1.39,3.24,34.6,54.4,33.1,45.2,488.0
102,0,2020-11-07 00,48.0,155.5,1004.5,1010.8,6.3,280.0,0.32,2.282,19.5,28.7,29.7,40.4,93.0
100,0,2020-11-07 00,34.25,180.5,1008.7,1015.3,6.6,320.0,0.64,2.054,21.4,34.1,33.2,45.7,285.0
104,0,2020-11-07 06,57.75,150.5,998.6,1008.3,9.7,580.0,0.17,1.791,16.9,19.8,19.9,29.9,199.0
99,0,2020-11-07 06,37.0,193.0,1000.0,1017.1,17.1,630.0,1.05,3.048,33.0,47.3,33.7,46.9,93.0
102,0,2020-11-07 06,49.0,163.0,1002.4,1010.2,7.8,240.0,0.49,3.206,23.9,39.6,37.2,48.2,46.0
100,0,2020-11-07 06,33.5,181.5,1008.4,1015.0,6.6,320.0,0.61,2.045,21.5,34.6,31.2,41.5,354.0
99,0,2020-11-07 12,40.25,193.0,997.6,1016.4,18.8,630.0,1.05,3.302,33.7,47.7,35.9,50.7,486.0
102,0,2020-11-07 12,50.5,167.5,999.9,1009.8,9.9,280.0,0.78,3.412,25.8,41.3,32.9,47.3,90.0
104,0,2020-11-07 12,57.0,149.0,1000.7,1010.3,9.6,530.0,0.15,1.855,17.3,20.6,22.2,31.6,254.0
105,0,2020-11-07 12,45.5,149.25,1004.1,1009.9,5.8,570.0,0.57,1.113,12.6,14.6,20.2,30.7,148.0
100,0,2020-11-07 12,32.75,181.75,1009.1,1015.4,6.3,320.0,0.28,1.954,21.0,33.7,29.2,39.6,344.0
99,0,2020-11-07 18,43.25,193.75,997.3,1016.0,18.6,620.0,0.78,3.298,32.5,44.9,31.4,43.5,145.0
102,0,2020-11-07 18,51.75,172.0,997.7,1008.9,11.2,250.0,0.81,4.169,28.7,49.5,30.8,44.0,65.0
104,0,2020-11-07 18,56.75,149.75,1000.2,1009.8,9.6,540.0,0.23,1.809,17.0,20.2,25.5,36.6,240.0
105,0,2020-11-07 18,46.25,155.5,1000.9,1007.6,6.7,400.0,0.75,1.71,17.1,22.1,23.3,36.6,34.0
100,0,2020-11-07 18,31.75,182.5,1010.4,1016.8,6.4,360.0,0.28,1.702,19.8,30.2,28.5,40.9,402.0
108,0,2020-11-08 00,58.0,168.0,997.1,1006.0,8.9,460.0,1.08,1.997,17.9,22.0,23.8,32.3,272.0
105,0,2020-11-08 00,47.25,159.75,997.6,1006.5,9.0,410.0,0.71,2.233,21.0,28.4,26.2,35.7,336.0
109,0,2020-11-08 00,47.25,144.75,997.9,1007.0,9.1,310.0,1.12,3.04,25.0,38.6,26.2,33.7,140.0
102,0,2020-11-08 00,52.75,176.25,998.4,1007.5,9.1,240.0,0.46,3.583,25.3,42.0,30.1,40.1,175.0
104,0,2020-11-08 00,56.75,151.75,1000.2,1008.9,8.7,560.0,0.22,1.642,15.7,18.3,27.9,38.4,307.0
100,0,2020-11-08 00,31.0,183.0,1011.0,1017.5,6.4,400.0,0.27,1.538,19.1,27.9,23.8,32.0,486.0
105,0,2020-11-08 06,49.0,164.25,992.2,1005.3,13.0,390.0,0.91,3.352,28.1,41.5,29.1,39.3,33.0
109,0,2020-11-08 06,47.75,146.5,993.1,1004.8,11.8,220.0,1.38,5.321,33.2,67.1,35.4,43.7,126.0
108,0,2020-11-08 06,57.75,168.5,997.3,1004.6,7.4,350.0,1.01,2.167,18.3,23.9,23.6,31.8,94.0
110,0,2020-11-08 06,56.75,146.25,999.7,1010.4,10.8,430.0,0.3,2.56,21.9,28.6,27.7,38.2,120.0
100,0,2020-11-08 06,30.75,184.0,1011.9,1018.9,6.9,460.0,0.31,1.455,18.9,26.6,24.3,35.5,313.0
105,0,2020-11-08 12,50.75,167.5,988.0,1005.3,17.3,430.0,1.17,4.075,32.9,49.1,29.5,41.9,175.0
